uid,namedLocation,date,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
"e36e818a-e30d-4d72-b63e-f7a9c0c1f249","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",9,284.2,"map and tag","NEON.PLA.D07.MLBS.00202B",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"854a755b-f0f6-4d1d-bfbb-881541b78bcd","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",18.7,291,"map and tag","NEON.PLA.D07.MLBS.00161",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"ebf26897-2fa5-4a0b-8471-e948bb6d9830","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",16.4,147,"map and tag","NEON.PLA.D07.MLBS.00301",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"752be937-0e2f-4aa0-9dd2-5be98b720c76","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00267",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"91f80bfb-5443-4db0-8479-6e6deede5dec","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",16.8,106.8,"map and tag","NEON.PLA.D07.MLBS.00329",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"3b6b8449-ff3f-4203-8d63-58c43e0062b1","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",19.6,211.4,"map and tag","NEON.PLA.D07.MLBS.00147A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"9c611e5c-0502-4ea1-8d3f-777fa04558e3","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00059",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"458d9043-843f-48c2-834d-dc278fa4dfc4","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",16.1,321.4,"map and tag","NEON.PLA.D07.MLBS.00178",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"73594732-d8da-4492-9d4a-c9835d4feb9f","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",19.1,196.9,"map and tag","NEON.PLA.D07.MLBS.00100B",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"25a4848a-1405-4876-8e1f-b47ac847f369","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",10.7,323.6,"map and tag","NEON.PLA.D07.MLBS.00196",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"aa580867-b369-406e-af66-535363fe3544","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","21",22.2,31.8,"map and tag","NEON.PLA.D07.MLBS.00058",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUERC","Quercus sp.","Quercus","Fagaceae","genus",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"72ade3df-d912-4a3f-a4d4-8fb220c83fdc","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00156",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"79f0d545-079f-4e07-93e8-eb7296f13244","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",17,321.7,"map and tag","NEON.PLA.D07.MLBS.00229",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"fe6b20fe-6253-462b-b374-a8b409befcd5","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",15.9,333.9,"map and tag","NEON.PLA.D07.MLBS.00214A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PINUS","Pinus sp.","Pinus","Pinaceae","genus",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"05458a1c-51c2-47e4-9e41-259f2ae2947c","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",15.9,301.7,"map and tag","NEON.PLA.D07.MLBS.00168A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"c7920bcf-d232-444d-8e64-d715d5ab1b87","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","61",10.1,180.2,"map and tag","NEON.PLA.D07.MLBS.00077",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"1ec6bc01-4a90-45f2-afd9-f1ee50ac428a","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00125",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"051be65c-7b40-477f-8d93-7e456f9e60ea","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",6.1,201,"map and tag","NEON.PLA.D07.MLBS.00118A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2f5c1a88-a325-4226-9ec2-84873536e4dd","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",10,137.3,"map and tag","NEON.PLA.D07.MLBS.00295A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUCO2","Quercus coccinea Münchh.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2dad41fd-b8e1-45a1-886c-ade9a92d3743","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","61",17.1,201.7,"map and tag","NEON.PLA.D07.MLBS.00070A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"4e7cf6c8-8a37-4df9-9442-737b447e1389","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00167",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b2ee386c-f6ba-4cec-8c35-5e2b444922c9","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",19.4,249.8,"map and tag","NEON.PLA.D07.MLBS.00138A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"975fd24f-24d2-4cf0-9036-ed48ad9d3f90","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",3.4,321.3,"map and tag","NEON.PLA.D07.MLBS.00198B",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUCO2","Quercus coccinea Münchh.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"987cdde7-8591-41c6-9454-7827e272f25f","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00245",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"a302dc4e-f4c2-489f-b6f0-929c9087eaa4","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",11.7,288.9,"map and tag","NEON.PLA.D07.MLBS.00274",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"fc48eafc-c19d-498b-b355-a9de742d14e5","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00298",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"28849148-6e07-4b7a-b053-d04c26fb7aa1","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00182",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"805ea84b-8119-4710-a3bc-2b7024d31d0c","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",24.6,307.8,"map and tag","NEON.PLA.D07.MLBS.00170",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"edc8be02-6f6f-4330-b9d1-5f2d19d7bc85","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00012",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"2PLANT","Unknown plant",NA,NA,"kingdom",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7924c3fb-e484-4124-b276-1eaf5bfab23e","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",20.4,309,"map and tag","NEON.PLA.D07.MLBS.00231",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIEC2","Pinus echinata Mill.","Pinus","Pinaceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e6336a05-80e1-4e9d-b52d-ee141006bb24","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00272",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"6a645bdc-1a61-4561-986a-6c2501d01073","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00288",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"d9333962-b86d-46c0-b955-b8ceae6381db","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","61",18.5,248.4,"map and tag","NEON.PLA.D07.MLBS.00083",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"daa061b2-0977-4810-b398-d3b33223995a","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",18.4,130.2,"map and tag","NEON.PLA.D07.MLBS.00323",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f635b175-5461-4794-ac03-58a3069a352f","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00124",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"03c69c7f-705c-46b7-abf9-10f50ca1edef","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00105",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"d67b91bd-c02c-4207-ad04-a539dfdcc436","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",15.9,295,"map and tag","NEON.PLA.D07.MLBS.00256",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b4eca5e7-db78-4828-a164-43205d7753d8","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00271",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"62738a3a-2aa7-4f22-8971-2ab9f19dd7a8","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00085",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ILMO","Ilex montana Torr. & A. Gray ex A. Gray","Ilex","Aquifoliaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"836f8843-b13e-4c25-b34d-12a01dc401a7","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",19.1,196.9,"map and tag","NEON.PLA.D07.MLBS.00100",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"185ca4ae-b64c-491a-b42e-c440b157939b","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",19.1,196.9,"map and tag","NEON.PLA.D07.MLBS.00100A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"66713b03-3542-456f-bd88-7e136032a613","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00166",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"0c186e0a-5003-4b3d-9607-93097edec81c","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",12,143.9,"map and tag","NEON.PLA.D07.MLBS.00296",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2431ed4d-29b6-4b9c-8cfc-d91aff2d5ccc","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",18.3,338,"map and tag","NEON.PLA.D07.MLBS.00218",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ILMO","Ilex montana Torr. & A. Gray ex A. Gray","Ilex","Aquifoliaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"61f2fe30-97d4-4e18-be7f-f5ee1a4f6e6d","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","61",4.4,223.2,"map and tag","NEON.PLA.D07.MLBS.00088",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"ea49162a-4566-42bb-b94f-2f371e162783","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00004",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b13f3ca4-d31b-4acf-922f-84ab3b6280ca","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00126",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"0864596d-7fdf-472a-ae45-43c35190361d","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","21",8,54.4,"map and tag","NEON.PLA.D07.MLBS.00017",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"3c554995-5f71-4fb6-a422-4328fa53005c","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","21",16.1,73.7,"map and tag","NEON.PLA.D07.MLBS.00033",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"30488800-cc80-4a64-8850-8739beee35a8","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00047",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7d767b86-147e-4073-bd57-adfd1c52147e","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00240",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"24784b60-d2a5-4ad1-961c-33540fd01028","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064","61",4.9,249.9,"map and tag","NEON.PLA.D07.MLBS.00087",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"c9f4c259-40bc-42e2-879f-fc08ffb127cd","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",12.3,171.4,"map and tag","NEON.PLA.D07.MLBS.00292",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7663779a-c68d-45ca-8244-d8086a6e6433","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",11.8,259.2,"map and tag","NEON.PLA.D07.MLBS.00134",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"72c474a8-e27b-4fe9-a170-d34b90619e1b","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00055",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"219e239a-f4b5-496f-a72d-79aff9cd64d6","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00021",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7cec61be-f426-4da4-ae05-196cec3bb14d","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",16.9,274.1,"map and tag","NEON.PLA.D07.MLBS.00277",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"179d464d-dbb1-4cba-9e69-3284a731f769","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00234",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ILMO","Ilex montana Torr. & A. Gray ex A. Gray","Ilex","Aquifoliaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"6d1db978-4c61-49e0-8517-8395240a5bf1","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00150",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"21ee74e0-5aa8-4ca0-9720-f4d890cababc","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00299",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"fb9c5cf0-c424-408c-9b89-ed5727730720","MLBS_064.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_064",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00045",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
